timestamp,user_id,source,ip_address,country,city,device,status,endpoint,query_type,session_duration,ground_truth_anomaly,ground_truth_type,hour_of_day,day_of_week,is_weekend,fail_count_10min,fail_count_1h,minutes_since_last_login,country_changed,impossible_travel_score,usual_hour_mean,usual_hour_std,usual_country,hour_deviation,is_new_country,source_code,device_code
2026-06-29 07:27:00.738474,user_0000,api,189.138.88.147,Algerie,New Karina,mobile,success,/orders,,818.3,0,none,7,0,0,0.0,0.0,887.0,False,0,10.357142857142858,3.587385953461667,Algerie,3.3571428571428577,0,0,1
2026-06-30 07:34:00.738474,user_0000,login,143.106.112.170,Algerie,North Jessicaland,desktop,success,,,235.9,0,none,7,1,0,0.0,0.0,1447.0,False,0,10.357142857142858,3.587385953461667,Algerie,3.3571428571428577,0,2,0
2026-06-30 16:04:00.738474,user_0000,login,152.252.171.137,Algerie,Saramouth,mobile,success,,,395.9,0,none,16,1,0,0.0,0.0,510.0,False,0,10.357142857142858,3.587385953461667,Algerie,5.642857142857142,0,2,1
2026-07-05 10:24:00.738474,user_0000,db,53.198.170.29,Algerie,Ericmouth,desktop,success,,DELETE,262.0,0,none,10,6,1,0.0,0.0,6860.0,False,0,10.357142857142858,3.587385953461667,Algerie,0.35714285714285765,0,1,0
2026-07-06 15:03:00.738474,user_0000,db,66.13.238.40,Algerie,Richardland,desktop,success,,UPDATE,803.7,0,none,15,0,0,0.0,0.0,1719.0,False,0,10.357142857142858,3.587385953461667,Algerie,4.642857142857142,0,1,0
2026-07-09 06:59:00.738474,user_0000,login,159.37.159.222,Algerie,East Kenneth,tablet,success,,,1071.7,0,none,6,3,0,0.0,0.0,3836.0,False,0,10.357142857142858,3.587385953461667,Algerie,4.357142857142858,0,2,2
2026-07-11 15:56:00.738474,user_0000,login,35.230.186.146,Algerie,Brianshire,tablet,success,,,108.1,0,none,15,5,1,0.0,0.0,3417.0,False,0,10.357142857142858,3.587385953461667,Algerie,4.642857142857142,0,2,2
2026-07-13 11:10:00.738474,user_0000,api,222.95.235.165,Algerie,Lisatown,mobile,success,/orders,,1646.1,0,none,11,0,0,0.0,0.0,2594.0,False,0,10.357142857142858,3.587385953461667,Algerie,0.6428571428571423,0,0,1
2026-07-13 12:14:00.738474,user_0000,api,122.40.218.103,Algerie,Lake Mark,tablet,success,/settings,,187.2,0,none,12,0,0,0.0,0.0,64.0,False,0,10.357142857142858,3.587385953461667,Algerie,1.6428571428571423,0,0,2
2026-07-14 09:14:00.738474,user_0000,login,209.129.250.50,Algerie,East Courtneychester,mobile,success,,,1396.1,0,none,9,1,0,0.0,0.0,1260.0,False,0,10.357142857142858,3.587385953461667,Algerie,1.3571428571428577,0,2,1
2026-07-15 11:35:00.738474,user_0000,api,217.66.170.137,Algerie,Port Jesseville,tablet,success,/settings,,550.9,0,none,11,2,0,0.0,0.0,1581.0,False,0,10.357142857142858,3.587385953461667,Algerie,0.6428571428571423,0,0,2
2026-07-16 14:42:00.738474,user_0000,db,141.174.9.32,Algerie,Barreraburgh,tablet,success,,SELECT,156.0,0,none,14,3,0,0.0,0.0,1627.0,False,0,10.357142857142858,3.587385953461667,Algerie,3.6428571428571423,0,1,2
2026-07-18 12:29:00.738474,user_0000,api,206.228.160.231,Algerie,Lake Chad,mobile,success,/orders,,54.8,0,none,12,5,1,0.0,0.0,2747.0,False,0,10.357142857142858,3.587385953461667,Algerie,1.6428571428571423,0,0,1
2026-07-19 14:12:00.738474,user_0000,login,210.40.36.184,Algerie,Port Markhaven,mobile,success,,,1573.8,0,none,14,6,1,0.0,0.0,1543.0,False,0,10.357142857142858,3.587385953461667,Algerie,3.6428571428571423,0,2,1
2026-07-20 05:54:00.738474,user_0000,db,220.54.57.164,Algerie,Riceside,tablet,success,,INSERT,458.7,0,none,5,0,0,0.0,0.0,942.0,False,0,10.357142857142858,3.587385953461667,Algerie,5.357142857142858,0,1,2
2026-07-22 06:23:00.738474,user_0000,api,219.247.26.45,Algerie,New Stephanie,mobile,success,/search,,1161.6,0,none,6,2,0,0.0,0.0,2909.0,False,0,10.357142857142858,3.587385953461667,Algerie,4.357142857142858,0,0,1
2026-07-23 15:20:00.738474,user_0000,api,211.38.61.61,Algerie,South Jessicaville,desktop,fail,/search,,332.9,0,none,15,3,0,1.0,1.0,1977.0,False,0,10.357142857142858,3.587385953461667,Algerie,4.642857142857142,0,0,0
2026-07-23 16:14:00.738474,user_0000,api,194.131.121.13,Algerie,Arroyoburgh,mobile,success,/search,,914.9,0,none,16,3,0,0.0,1.0,54.0,False,0,10.357142857142858,3.587385953461667,Algerie,5.642857142857142,0,0,1
2026-07-24 15:39:00.738474,user_0000,login,37.144.103.224,Algerie,Johnsonland,tablet,success,,,663.1,0,none,15,4,0,0.0,0.0,1405.0,False,0,10.357142857142858,3.587385953461667,Algerie,4.642857142857142,0,2,2
2026-07-29 10:00:00.738474,user_0000,db,171.206.82.98,Algerie,East Jeffreymouth,desktop,success,,DELETE,173.3,0,none,10,2,0,0.0,0.0,6861.0,False,0,10.357142857142858,3.587385953461667,Algerie,0.35714285714285765,0,1,0
2026-08-02 10:35:00.738474,user_0000,login,92.182.21.159,Algerie,South Isaiah,desktop,fail,,,1023.7,0,none,10,6,1,1.0,1.0,5795.0,False,0,10.357142857142858,3.587385953461667,Algerie,0.35714285714285765,0,2,0
2026-05-10 14:35:00.738474,user_0001,api,180.189.47.46,Belgique,Andersonport,tablet,success,/search,,861.4,0,none,14,6,1,0.0,0.0,,False,0,11.826086956521738,4.853611516905041,Belgique,2.1739130434782616,0,0,2
2026-05-14 12:13:00.738474,user_0001,login,216.88.49.76,Belgique,Lake Jennifer,tablet,success,,,757.7,0,none,12,3,0,0.0,0.0,5618.0,False,0,11.826086956521738,4.853611516905041,Belgique,0.17391304347826164,0,2,2
2026-05-15 15:00:00.738474,user_0001,login,184.201.128.149,Belgique,Jonesport,tablet,success,,,1417.7,0,none,15,4,0,0.0,0.0,1607.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.1739130434782616,0,2,2
2026-05-15 15:18:00.738474,user_0001,login,221.1.11.39,Belgique,East Michelle,mobile,success,,,1783.9,0,none,15,4,0,0.0,0.0,18.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.1739130434782616,0,2,1
2026-05-16 13:31:00.738474,user_0001,login,120.204.194.248,Belgique,New Jasonview,mobile,success,,,947.9,0,none,13,5,1,0.0,0.0,1333.0,False,0,11.826086956521738,4.853611516905041,Belgique,1.1739130434782616,0,2,1
2026-05-17 15:20:00.738474,user_0001,login,167.135.242.66,Belgique,East Lisa,tablet,success,,,1736.3,0,none,15,6,1,0.0,0.0,1549.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.1739130434782616,0,2,2
2026-05-19 12:38:00.738474,user_0001,db,106.24.19.210,Belgique,Stephenland,tablet,success,,DELETE,1656.4,0,none,12,1,0,0.0,0.0,2718.0,False,0,11.826086956521738,4.853611516905041,Belgique,0.17391304347826164,0,1,2
2026-05-19 14:15:00.738474,user_0001,api,167.34.118.78,Belgique,Lake Michelle,tablet,success,/orders,,267.0,0,none,14,1,0,0.0,0.0,97.0,False,0,11.826086956521738,4.853611516905041,Belgique,2.1739130434782616,0,0,2
2026-05-20 10:42:00.738474,user_0001,api,201.87.59.151,Belgique,Port Stephaniebury,mobile,success,/orders,,174.2,0,none,10,2,0,0.0,0.0,1227.0,False,0,11.826086956521738,4.853611516905041,Belgique,1.8260869565217384,0,0,1
2026-05-20 12:04:00.738474,user_0001,db,176.222.5.31,Belgique,Lake Roymouth,mobile,success,,DELETE,1753.0,0,none,12,2,0,0.0,0.0,82.0,False,0,11.826086956521738,4.853611516905041,Belgique,0.17391304347826164,0,1,1
2026-05-22 10:40:00.738474,user_0001,api,223.36.87.88,Belgique,Lake Christopher,tablet,success,/profile,,1524.1,0,none,10,4,0,0.0,0.0,2796.0,False,0,11.826086956521738,4.853611516905041,Belgique,1.8260869565217384,0,0,2
2026-05-22 18:07:00.738474,user_0001,login,200.109.37.56,Belgique,Robinsonhaven,desktop,fail,,,44.0,0,none,18,4,0,1.0,1.0,447.0,False,0,11.826086956521738,4.853611516905041,Belgique,6.173913043478262,0,2,0
2026-05-24 07:05:00.738474,user_0001,login,170.40.218.51,Belgique,Jasonbury,mobile,success,,,1768.5,0,none,7,6,1,0.0,0.0,2218.0,False,0,11.826086956521738,4.853611516905041,Belgique,4.826086956521738,0,2,1
2026-05-26 18:05:00.738474,user_0001,login,211.252.238.58,Belgique,Williamchester,tablet,success,,,435.2,0,none,18,1,0,0.0,0.0,3540.0,False,0,11.826086956521738,4.853611516905041,Belgique,6.173913043478262,0,2,2
2026-05-27 03:56:39.000000,user_0001,login,77.36.206.190,Belgique,New Sharonmouth,mobile,success,,,252.0,1,unusual_hour,3,2,0,0.0,0.0,591.6376921,False,0,11.826086956521738,4.853611516905041,Belgique,8.826086956521738,0,2,1
2026-05-28 08:41:00.738474,user_0001,api,166.180.79.168,Belgique,South Jeffrey,mobile,success,/profile,,370.8,0,none,8,3,0,0.0,0.0,1724.3623079,False,0,11.826086956521738,4.853611516905041,Belgique,3.8260869565217384,0,0,1
2026-05-28 09:58:00.738474,user_0001,db,195.190.222.9,Belgique,South Rachelborough,desktop,success,,INSERT,287.4,0,none,9,3,0,0.0,0.0,77.0,False,0,11.826086956521738,4.853611516905041,Belgique,2.8260869565217384,0,1,0
2026-05-30 06:57:00.738474,user_0001,db,152.227.9.83,Belgique,Elizabethfurt,mobile,success,,DELETE,75.6,0,none,6,5,1,0.0,0.0,2699.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.826086956521738,0,1,1
2026-05-31 20:45:06.000000,user_0001,login,126.93.86.173,Belgique,North Mark,desktop,success,,,73.9,0,none,20,6,1,0.0,0.0,2268.0876921,False,0,11.826086956521738,4.853611516905041,Belgique,8.173913043478262,0,2,0
2026-05-31 20:59:06.000000,user_0001,login,205.140.245.206,Algerie,East Kevin,mobile,success,,,392.3,1,impossible_travel,20,6,1,0.0,0.0,14.0,True,1,11.826086956521738,4.853611516905041,Belgique,8.173913043478262,1,2,1
2026-06-01 09:12:00.738474,user_0001,db,143.242.221.81,Belgique,South Dennismouth,desktop,success,,DELETE,1399.3,0,none,9,0,0,0.0,0.0,732.9123079,True,0,11.826086956521738,4.853611516905041,Belgique,2.8260869565217384,0,1,0
2026-06-02 14:33:00.738474,user_0001,login,214.95.69.189,Belgique,North Brandon,desktop,fail,,,719.7,0,none,14,1,0,1.0,1.0,1761.0,False,0,11.826086956521738,4.853611516905041,Belgique,2.1739130434782616,0,2,0
2026-06-04 10:44:00.738474,user_0001,login,206.137.211.130,Belgique,Salazarhaven,tablet,success,,,828.2,0,none,10,3,0,0.0,0.0,2651.0,False,0,11.826086956521738,4.853611516905041,Belgique,1.8260869565217384,0,2,2
2026-06-09 05:15:09.000000,user_0001,login,169.99.254.154,Belgique,West Brandi,desktop,success,,,187.7,0,none,5,1,0,0.0,0.0,6871.1376921,False,0,11.826086956521738,4.853611516905041,Belgique,6.826086956521738,0,2,0
2026-06-09 05:22:09.000000,user_0001,login,36.140.254.86,Algerie,Lake James,desktop,success,,,97.0,1,impossible_travel,5,1,0,0.0,0.0,7.0,True,1,11.826086956521738,4.853611516905041,Belgique,6.826086956521738,1,2,0
2026-06-10 08:18:00.738474,user_0001,db,210.104.101.204,Belgique,New Barry,mobile,success,,DELETE,1048.8,0,none,8,2,0,0.0,0.0,1615.8623079,True,0,11.826086956521738,4.853611516905041,Belgique,3.8260869565217384,0,1,1
2026-06-11 08:09:00.738474,user_0001,api,155.232.93.205,Belgique,New Saraside,tablet,success,/profile,,612.8,0,none,8,3,0,0.0,0.0,1431.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.8260869565217384,0,0,2
2026-06-15 01:37:52.000000,user_0001,login,204.123.47.161,Belgique,Silvashire,tablet,success,,,533.9,0,none,1,0,0,0.0,0.0,5368.854358766666,False,0,11.826086956521738,4.853611516905041,Belgique,10.826086956521738,0,2,2
2026-06-15 01:46:52.000000,user_0001,login,194.30.60.82,Tunisie,Schwartzside,mobile,success,,,277.0,1,impossible_travel,1,0,0,0.0,0.0,9.0,True,1,11.826086956521738,4.853611516905041,Belgique,10.826086956521738,1,2,1
2026-06-17 17:15:00.738474,user_0001,login,163.248.126.54,Belgique,Erikville,mobile,success,,,128.0,0,none,17,2,0,0.0,0.0,3808.1456412333337,True,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,1
2026-06-19 14:41:00.738474,user_0001,login,198.169.93.111,Belgique,Arnoldchester,desktop,success,,,670.0,0,none,14,4,0,0.0,0.0,2726.0,False,0,11.826086956521738,4.853611516905041,Belgique,2.1739130434782616,0,2,0
2026-06-21 10:01:00.738474,user_0001,db,178.84.155.222,Belgique,Perryshire,mobile,success,,SELECT,1676.2,0,none,10,6,1,0.0,0.0,2600.0,False,0,11.826086956521738,4.853611516905041,Belgique,1.8260869565217384,0,1,1
2026-06-21 11:24:00.738474,user_0001,login,214.216.179.181,Belgique,South Rickside,mobile,success,,,441.6,0,none,11,6,1,0.0,0.0,83.0,False,0,11.826086956521738,4.853611516905041,Belgique,0.8260869565217384,0,2,1
2026-06-22 15:10:00.738474,user_0001,login,155.131.73.146,Belgique,Stevenmouth,desktop,success,,,1444.3,0,none,15,0,0,0.0,0.0,1666.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.1739130434782616,0,2,0
2026-06-22 17:27:00.738474,user_0001,login,186.152.199.155,Belgique,North Natalieview,tablet,success,,,1493.8,0,none,17,0,0,0.0,0.0,137.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,2
2026-06-24 11:24:00.738474,user_0001,login,2.70.113.58,Belgique,West Justin,desktop,success,,,146.7,0,none,11,2,0,0.0,0.0,2517.0,False,0,11.826086956521738,4.853611516905041,Belgique,0.8260869565217384,0,2,0
2026-06-28 07:16:00.738474,user_0001,login,143.210.198.156,Belgique,Katiehaven,desktop,success,,,1199.2,0,none,7,6,1,0.0,0.0,5512.0,False,0,11.826086956521738,4.853611516905041,Belgique,4.826086956521738,0,2,0
2026-06-28 08:04:00.738474,user_0001,api,166.16.230.166,Belgique,Karenchester,mobile,success,/search,,193.7,0,none,8,6,1,0.0,0.0,48.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.8260869565217384,0,0,1
2026-06-29 08:45:00.738474,user_0001,login,47.13.148.165,Belgique,Wilsonshire,tablet,success,,,1010.1,0,none,8,0,0,0.0,0.0,1481.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.8260869565217384,0,2,2
2026-06-30 08:07:00.738474,user_0001,login,49.181.32.252,Belgique,North Matthewberg,mobile,success,,,1068.6,0,none,8,1,0,0.0,0.0,1402.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.8260869565217384,0,2,1
2026-06-30 15:55:00.738474,user_0001,api,146.236.3.200,Belgique,East Robert,tablet,success,/orders,,438.1,0,none,15,1,0,0.0,0.0,468.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.1739130434782616,0,0,2
2026-07-01 17:36:00.738474,user_0001,db,48.229.28.185,Belgique,Kington,tablet,success,,UPDATE,575.9,0,none,17,2,0,0.0,0.0,1541.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,1,2
2026-07-04 10:00:00.738474,user_0001,api,181.145.161.200,Belgique,Richardtown,mobile,success,/settings,,1387.3,0,none,10,5,1,0.0,0.0,3864.0,False,0,11.826086956521738,4.853611516905041,Belgique,1.8260869565217384,0,0,1
2026-07-07 01:42:47.000000,user_0001,login,194.77.84.53,Belgique,Scottchester,mobile,success,,,270.1,1,unusual_hour,1,1,0,0.0,0.0,3822.7710254333333,False,0,11.826086956521738,4.853611516905041,Belgique,10.826086956521738,0,2,1
2026-07-07 18:08:00.738474,user_0001,login,88.67.60.220,Belgique,Jasonmouth,mobile,success,,,1444.1,0,none,18,1,0,0.0,0.0,985.2289745666666,False,0,11.826086956521738,4.853611516905041,Belgique,6.173913043478262,0,2,1
2026-07-08 14:38:00.738474,user_0001,login,109.29.135.198,Belgique,East Edwardfurt,tablet,success,,,702.5,0,none,14,2,0,0.0,0.0,1230.0,False,0,11.826086956521738,4.853611516905041,Belgique,2.1739130434782616,0,2,2
2026-07-11 15:16:00.738474,user_0001,login,16.203.12.199,Belgique,Lake Sandra,mobile,success,,,703.5,0,none,15,5,1,0.0,0.0,4358.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.1739130434782616,0,2,1
2026-07-13 12:29:00.738474,user_0001,api,220.44.20.214,Belgique,Smithstad,tablet,success,/settings,,866.6,0,none,12,0,0,0.0,0.0,2713.0,False,0,11.826086956521738,4.853611516905041,Belgique,0.17391304347826164,0,0,2
2026-07-15 17:45:18.000000,user_0001,login,130.177.173.39,Belgique,Lake Tyroneborough,desktop,fail,,,0.0,1,brute_force,17,2,0,1.0,1.0,3196.2876920999997,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,0
2026-07-15 17:46:18.000000,user_0001,login,56.127.236.28,Belgique,Frankfort,mobile,fail,,,0.0,1,brute_force,17,2,0,2.0,2.0,1.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,1
2026-07-15 17:47:18.000000,user_0001,login,155.100.67.170,Belgique,New Rebecca,desktop,fail,,,0.0,1,brute_force,17,2,0,3.0,3.0,1.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,0
2026-07-15 17:48:18.000000,user_0001,login,120.148.55.14,Belgique,West Erikaview,tablet,fail,,,0.0,1,brute_force,17,2,0,4.0,4.0,1.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,2
2026-07-15 17:49:18.000000,user_0001,login,192.52.209.19,Belgique,Osbornhaven,tablet,fail,,,0.0,1,brute_force,17,2,0,5.0,5.0,1.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,2
2026-07-15 17:50:18.000000,user_0001,login,191.246.200.114,Belgique,East Christopher,desktop,fail,,,0.0,1,brute_force,17,2,0,6.0,6.0,1.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,0
2026-07-15 17:51:18.000000,user_0001,login,203.56.158.120,Belgique,Lake Nicoleville,mobile,fail,,,0.0,1,brute_force,17,2,0,7.0,7.0,1.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,1
2026-07-15 17:52:18.000000,user_0001,login,136.64.102.82,Belgique,Morganside,mobile,fail,,,0.0,1,brute_force,17,2,0,8.0,8.0,1.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,1
2026-07-15 17:53:18.000000,user_0001,login,29.225.87.48,Belgique,Davidport,tablet,fail,,,0.0,1,brute_force,17,2,0,9.0,9.0,1.0,False,0,11.826086956521738,4.853611516905041,Belgique,5.173913043478262,0,2,2
2026-07-19 03:10:52.000000,user_0001,login,203.25.231.105,Belgique,West Devinstad,mobile,success,,,373.8,1,unusual_hour,3,6,1,0.0,0.0,4877.566666666667,False,0,11.826086956521738,4.853611516905041,Belgique,8.826086956521738,0,2,1
2026-07-21 08:58:00.738474,user_0001,login,142.144.236.174,Belgique,North Donna,mobile,success,,,565.3,0,none,8,1,0,0.0,0.0,3227.1456412333337,False,0,11.826086956521738,4.853611516905041,Belgique,3.8260869565217384,0,2,1
2026-07-23 09:15:00.738474,user_0001,login,203.178.112.228,Belgique,Ryanmouth,tablet,success,,,1390.3,0,none,9,3,0,0.0,0.0,2897.0,False,0,11.826086956521738,4.853611516905041,Belgique,2.8260869565217384,0,2,2
2026-07-25 08:10:00.738474,user_0001,api,164.215.28.54,Belgique,Lake Lisaport,mobile,success,/search,,1312.0,0,none,8,5,1,0.0,0.0,2815.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.8260869565217384,0,0,1
2026-07-26 08:52:00.738474,user_0001,login,212.76.28.225,Belgique,Darrellville,desktop,success,,,1088.3,0,none,8,6,1,0.0,0.0,1482.0,False,0,11.826086956521738,4.853611516905041,Belgique,3.8260869565217384,0,2,0
2026-07-26 09:55:00.738474,user_0001,login,222.244.220.47,Belgique,New Amanda,tablet,success,,,604.1,0,none,9,6,1,0.0,0.0,63.0,False,0,11.826086956521738,4.853611516905041,Belgique,2.8260869565217384,0,2,2
2026-07-27 07:48:00.738474,user_0001,db,206.45.196.230,Belgique,Cassandramouth,tablet,success,,DELETE,1370.2,0,none,7,0,0,0.0,0.0,1313.0,False,0,11.826086956521738,4.853611516905041,Belgique,4.826086956521738,0,1,2
2026-07-27 12:27:00.738474,user_0001,login,56.147.26.109,Belgique,Rossberg,mobile,fail,,,1256.0,0,none,12,0,0,1.0,1.0,279.0,False,0,11.826086956521738,4.853611516905041,Belgique,0.17391304347826164,0,2,1
2026-07-27 18:19:00.738474,user_0001,login,132.113.99.188,Belgique,Michaelhaven,desktop,success,,,564.2,0,none,18,0,0,0.0,0.0,352.0,False,0,11.826086956521738,4.853611516905041,Belgique,6.173913043478262,0,2,0
2026-07-28 16:43:00.738474,user_0001,api,141.60.198.79,Belgique,Priceshire,desktop,success,/search,,89.4,0,none,16,1,0,0.0,0.0,1344.0,False,0,11.826086956521738,4.853611516905041,Belgique,4.173913043478262,0,0,0
2026-07-29 11:41:00.738474,user_0001,login,34.139.32.159,Belgique,South Dianeshire,mobile,success,,,43.5,0,none,11,2,0,0.0,0.0,1138.0,False,0,11.826086956521738,4.853611516905041,Belgique,0.8260869565217384,0,2,1
2026-07-31 14:42:00.738474,user_0001,api,48.253.102.161,Belgique,North Candacestad,desktop,success,/search,,659.0,0,none,14,4,0,0.0,0.0,3061.0,False,0,11.826086956521738,4.853611516905041,Belgique,2.1739130434782616,0,0,0
2026-05-07 03:39:47.000000,user_0002,login,144.232.180.83,Algerie,Johnmouth,mobile,success,,,323.9,1,unusual_hour,3,3,0,0.0,0.0,,False,0,13.30232558139535,3.218509590899328,Algerie,10.30232558139535,0,2,1
2026-05-08 10:39:00.738474,user_0002,db,185.14.83.73,Algerie,Port Jamesbury,tablet,success,,UPDATE,387.3,0,none,10,4,0,0.0,0.0,1859.2289745666667,False,0,13.30232558139535,3.218509590899328,Algerie,3.3023255813953494,0,1,2
2026-05-12 11:19:00.738474,user_0002,api,212.10.0.146,Algerie,Caldwellshire,desktop,success,/orders,,265.6,0,none,11,1,0,0.0,0.0,5800.0,False,0,13.30232558139535,3.218509590899328,Algerie,2.3023255813953494,0,0,0
